Date,Academy,FirstName,LastName,Psychometrics,Presentation
2019-11-26,London Academy,Cinnamon,Rowe,0.42,0.65625
2019-11-26,London Academy,Kanya,Jobling,0.58,0.53125
2019-11-26,London Academy,Maitilde,Blabey,0.69,0.6875
2019-11-26,London Academy,Vivianne,Folliss,0.52,0.59375
2019-11-26,London Academy,Emyle,Byrth,0.5,0.53125
2019-11-26,London Academy,Orton,Vermer,0.59,0.78125
2019-11-26,London Academy,Jerrylee,De Cruz,0.6,0.75
2019-11-26,London Academy,Brittaney,Roskruge,0.57,0.71875
2019-11-26,London Academy,Skelly,Glewe,0.36,0.34375
2019-11-26,London Academy,Gar,Sill,0.59,0.5
2019-11-26,London Academy,Jessalyn,Prewett,0.64,0.625
2019-11-26,London Academy,Olga,Pykett,0.56,0.5
2019-11-26,London Academy,Milton,Piers,0.53,0.65625
2019-11-26,London Academy,Robina,Maccostye,0.5,0.71875
2019-11-26,London Academy,Giacopo,Kyndred,0.61,0.46875
2019-11-26,London Academy,Luther,Aimeric,0.54,0.59375
2019-11-26,London Academy,Carlie,Huck,0.48,0.46875
2019-11-26,London Academy,Clari,Fredson,0.46,0.625
2019-11-26,London Academy,Paulette,Lundbeck,0.72,0.53125
2019-09-26,Birmingham Academy,Eli,Burnsides,0.44,0.5
2019-09-26,Birmingham Academy,Vinson,Trappe,0.52,0.65625
2019-09-26,Birmingham Academy,Ruperta,Illesley,0.54,0.625
2019-09-26,Birmingham Academy,Cecilio,Woffenden,0.62,0.375
2019-09-26,Birmingham Academy,Huntlee,Newick,0.53,0.3125
2019-09-26,Birmingham Academy,Fifi,Kingsly,0.5,0.8125
2019-09-26,Birmingham Academy,Arleyne,Witch,0.59,0.625
2019-09-26,Birmingham Academy,Lanni,Lavis,0.57,0.65625
2019-09-26,Birmingham Academy,Pennie,Crookshanks,0.56,0.53125
2019-09-26,Birmingham Academy,Buiron,Hoofe,0.54,0.59375
2019-09-26,Birmingham Academy,Anissa,Keir,0.42,0.6875
2019-09-26,Birmingham Academy,Rayshell,Balfe,0.56,0.75
2019-09-26,Birmingham Academy,Lucina,Banaszewski,0.5,0.59375
2019-09-26,Birmingham Academy,Selia,Toohey,0.43,0.6875
2019-09-26,Birmingham Academy,Bella,Durtnal,0.55,0.6875
2019-09-26,Birmingham Academy,Babara,Veazey,0.73,0.5625
2019-09-26,Birmingham Academy,Lilly,Andreasen,0.66,0.625
2019-09-26,Birmingham Academy,Chance,Fleay,0.52,0.5625
2019-09-26,Birmingham Academy,Zebadiah,Rollins,0.58,0.375
2019-09-26,Birmingham Academy,Lester,Weddeburn - Scrimgeour,0.54,0.6875
2019-09-26,Birmingham Academy,Zollie,Danks,0.55,0.5625
2019-09-26,Birmingham Academy,Reeva,Amort,0.54,0.78125
2019-09-26,Birmingham Academy,Jourdain,Tripp,0.6,0.53125
2019-09-26,Birmingham Academy,Stepha,Willison,0.61,0.75
2019-09-26,Birmingham Academy,Hermann,Cudde,0.6,0.53125
2019-09-26,Birmingham Academy,Hermina,Boar,0.61,0.5625
2019-09-26,Birmingham Academy,Kelila,Cunah,0.64,0.75
2019-09-26,Birmingham Academy,Erny,Mourant,0.58,0.5
2019-09-26,Birmingham Academy,Oren,Medwell,0.58,0.75
2019-09-26,Birmingham Academy,Hurlee,Gori,0.49,0.5
2019-09-26,Birmingham Academy,Clyve,Gillhespy,0.59,0.75
2019-08-27,London Academy,Marcela,Pass,0.51,0.78125
2019-08-27,London Academy,Darcey,Mordin,0.61,0.46875
2019-08-27,London Academy,Keane,Gorrissen,0.51,0.375
2019-08-27,London Academy,Omar,Rodrigo,0.61,0.6875
2019-08-27,London Academy,Dalila,Fairburn,0.45,0.5625
2019-08-27,London Academy,Grayce,Cinnamond,0.44,0.59375
2019-08-27,London Academy,Diandra,Dyhouse,0.5,0.59375
2019-08-27,London Academy,Gusti,Horrod,0.59,0.53125
2019-08-27,London Academy,Reg,Vandenhoff,0.51,0.46875
2019-08-27,London Academy,Jillie,Howles,0.57,0.625
2019-08-27,London Academy,Camilla,Franceschelli,0.46,0.78125
2019-08-27,London Academy,Oralia,Barrat,0.52,0.65625
2019-08-27,London Academy,Norri,Temby,0.66,0.625
2019-08-27,London Academy,Dodie,Lassells,0.65,0.5625
2019-08-27,London Academy,Aldo,Bradnum,0.5,0.75
2019-08-27,London Academy,Pietrek,Bennett,0.48,0.59375
2019-08-27,London Academy,Chancey,Climer,0.59,0.59375
2019-08-27,London Academy,Jody,Paule,0.49,0.59375
2019-08-27,London Academy,Vaughn,Wallington,0.52,0.8125
2019-08-27,London Academy,Kellia,Dawtrey,0.47,0.625
2019-08-27,London Academy,Sean,Ovise,0.6,0.75
2019-08-27,London Academy,Jim,Dwerryhouse,0.53,0.71875
2019-08-27,London Academy,Stacey,Poe,0.46,0.625
2019-08-27,London Academy,Matteo,Cornewell,0.5,0.5
2019-08-27,London Academy,Linda,Luto,0.52,0.375
2019-08-27,London Academy,Rhody,Cushion,0.6,0.59375
2019-02-27,London Academy,Morgana,Mcaw,0.51,0.71875
2019-02-27,London Academy,Emmett,Hynson,0.46,0.71875
2019-02-27,London Academy,Adelbert,Oakwell,0.5,0.625
2019-02-27,London Academy,Henryetta,Allwell,0.6,0.53125
2019-02-27,London Academy,Rufus,O'Ruane,0.47,0.65625
2019-02-27,London Academy,Gillie,Mcauliffe,0.57,0.53125
2019-02-27,London Academy,Timoteo,Pack,0.55,0.71875
2019-02-27,London Academy,Glen,Spuner,0.63,0.71875
2019-02-27,London Academy,Jan,Horrod,0.63,0.71875
2019-02-27,London Academy,Aggi,Willetts,0.5,0.6875
2019-02-27,London Academy,Burtie,Clubley,0.53,0.59375
2019-02-27,London Academy,Ermentrude,Larrosa,0.56,0.5625
2019-02-27,London Academy,Moe,Finnie,0.6,0.78125
2019-02-27,London Academy,Kirsten,Gravell,0.49,0.625
2019-02-27,London Academy,Lydie,Broadfield,0.58,0.46875
2019-02-27,London Academy,Kyla,Chadburn,0.53,0.71875
2019-02-27,London Academy,Ashley,Dempsey,0.67,0.59375
2019-02-27,London Academy,Verine,Darter,0.63,0.5625
2019-02-27,London Academy,Zaneta,Rowbottom,0.59,0.59375
2019-02-27,London Academy,Kendal,Timmens,0.52,0.625
2019-02-27,London Academy,Ilaire,Ord,0.51,0.5625
2019-02-27,London Academy,Stanfield,Collison,0.54,0.53125
2019-02-27,London Academy,Marianne,Pietruszka,0.6,0.65625
2019-02-27,London Academy,Carmel,Rishworth,0.56,0.625
2019-02-27,London Academy,Jasper,Moehle,0.55,0.5
2019-02-27,London Academy,Idaline,Gadeaux,0.56,0.5625
2019-02-27,London Academy,Adolph,Andreia,0.56,0.71875
2019-02-27,London Academy,Rhoda,Drinkeld,0.4,0.625
2019-02-27,London Academy,Robbyn,Shearmur,0.63,0.40625
2019-02-27,London Academy,Corette,Gislebert,0.54,0.71875
2019-02-27,London Academy,Sampson,Prettejohns,0.57,0.71875
2019-06-27,Birmingham Academy,Ingelbert,Clench,0.57,0.59375
2019-06-27,Birmingham Academy,Olwen,Nixon,0.34,0.53125
2019-06-27,Birmingham Academy,Aguie,Morrad,0.54,0.625
2019-06-27,Birmingham Academy,Alanah,Matfin,0.52,0.78125
2019-06-27,Birmingham Academy,Dodie,Mcgowran,0.52,0.75
2019-06-27,Birmingham Academy,Rayshell,Lince,0.48,0.46875
2019-06-27,Birmingham Academy,Aurora,Jimson,0.57,0.6875
2019-06-27,Birmingham Academy,Zacharie,Bann,0.57,0.59375
2019-06-27,Birmingham Academy,Savina,Phythien,0.65,0.625
2019-06-27,Birmingham Academy,Gerladina,Gannon,0.49,0.6875
2019-06-27,Birmingham Academy,Kacey,Smurthwaite,0.66,0.5625
2019-06-27,Birmingham Academy,Calv,Silverman,0.48,0.8125
2019-06-27,Birmingham Academy,Karney,Tallboy,0.48,0.65625
2019-06-27,Birmingham Academy,Titus,Dechelle,0.48,0.4375
2019-06-27,Birmingham Academy,Osbourne,Witherdon,0.51,0.46875
2019-06-27,Birmingham Academy,Robenia,Landor,0.53,0.5
2019-06-27,Birmingham Academy,Barbette,Sorton,0.58,0.46875
2019-06-27,Birmingham Academy,Cari,Bradlaugh,0.53,0.59375
2019-06-27,Birmingham Academy,Teodoro,Mcchesney,0.47,0.8125
2019-06-27,Birmingham Academy,Burgess,Orchart,0.49,0.75
2019-06-27,Birmingham Academy,Rockwell,Gutteridge,0.54,0.65625
2019-06-27,Birmingham Academy,Dunstan,Teresse,0.49,0.71875
2019-06-27,Birmingham Academy,Mischa,Osgar,0.52,0.40625
2019-06-27,Birmingham Academy,Dean,Duchant,0.56,0.78125
2019-06-27,Birmingham Academy,Derrek,Scarce,0.56,0.5625
2019-06-27,Birmingham Academy,Eimile,Sanper,0.61,0.625
2019-06-27,Birmingham Academy,Dulsea,Westfalen,0.69,0.6875
2019-06-27,Birmingham Academy,Carly,Assandri,0.62,0.71875
2019-06-27,Birmingham Academy,Tremain,Barosch,0.59,0.5
2019-06-27,Birmingham Academy,Belia,Losseljong,0.52,0.75
2019-06-27,Birmingham Academy,Rosene,Yearnsley,0.66,0.5625
2019-03-27,London Academy,Franciskus,Lethardy,0.55,0.625
2019-03-27,London Academy,Frankie,Mabee,0.55,0.6875
2019-03-27,London Academy,Ferdie,Glyne,0.64,0.71875
2019-03-27,London Academy,Thayne,Sainsberry,0.49,0.6875
2019-03-27,London Academy,Gasparo,Overill,0.68,0.71875
2019-03-27,London Academy,Darb,Heinssen,0.61,0.59375
2019-03-27,London Academy,Stephani,Libby,0.55,0.53125
2019-03-27,London Academy,Whitney,Woodger,0.54,0.46875
2019-03-27,London Academy,Clifford,Hinks,0.48,0.53125
2019-03-27,London Academy,Rozamond,Wilton,0.5,0.59375
2019-03-27,London Academy,Aubert,Cawtheray,0.61,0.65625
2019-03-27,London Academy,Elsa,Hallgarth,0.57,0.71875
2019-03-27,London Academy,Bernete,Fidele,0.49,0.6875
2019-03-27,London Academy,Web,Segrave,0.54,0.75
2019-03-27,London Academy,Phylys,Flory,0.65,0.59375
2019-03-27,London Academy,Keeley,Osburn,0.64,0.6875
2019-03-27,London Academy,Charo,Lorent,0.57,0.5625
2019-03-27,London Academy,Stacey,De Vuyst,0.64,0.8125
2019-03-27,London Academy,Myrlene,Olyfant,0.51,0.71875
2019-03-27,London Academy,Rozele,Zanicchelli,0.45,0.59375
2019-03-27,London Academy,Lottie,Janman,0.46,0.75
2019-03-27,London Academy,Regan,Dyball,0.65,0.625
2019-03-27,London Academy,Cybil,Mandrake,0.5,0.59375
2019-03-27,London Academy,Rozanne,Burhouse,0.56,0.65625
2019-03-27,London Academy,Aurie,Loble,0.49,0.71875
2019-03-27,London Academy,Adelbert,Verrick,0.6,0.75
2019-11-27,London Academy,Mechelle,Larkworthy,0.43,0.625
2019-11-27,London Academy,Samantha,Lanphere,0.48,0.4375
2019-11-27,London Academy,Lindsey,Anstey,0.5,0.71875
2019-11-27,London Academy,Willabella,Reddings,0.47,0.6875
2019-11-27,London Academy,Mabel,Wattins,0.61,0.6875
2019-11-27,London Academy,Benton,Cullen,0.54,0.53125
2019-11-27,London Academy,Tadd,Vallerine,0.55,0.375
2019-11-27,London Academy,Claudelle,Vasnetsov,0.52,0.59375
2019-11-27,London Academy,Kylie,Dalmon,0.43,0.8125
2019-11-27,London Academy,Konstanze,Trynor,0.56,0.65625
2019-11-27,London Academy,Will,Cossum,0.49,0.75
2019-11-27,London Academy,Consuelo,Pengelley,0.53,0.5
2019-11-27,London Academy,Koralle,Bartocci,0.59,0.59375
2019-11-27,London Academy,Elbert,Nightingale,0.49,0.75
2019-11-27,London Academy,Bibbie,Gosford,0.59,0.71875
2019-11-27,London Academy,Priscella,Akaster,0.46,0.53125
2019-11-27,London Academy,Bil,Pears,0.51,0.5
2019-11-27,London Academy,Patricio,Dyter,0.62,0.6875
2019-11-27,London Academy,Michele,Bristowe,0.61,0.625
2019-11-27,London Academy,Rois,Tames,0.46,0.6875
2019-11-27,London Academy,Carrie,Jacquemard,0.43,0.6875
2019-11-27,London Academy,Jedd,Inggall,0.65,0.75
2019-11-27,London Academy,Jeanelle,Biesty,0.45,0.71875
2019-11-27,London Academy,Amalea,Harrell,0.54,0.53125
2019-11-27,London Academy,Yale,Lashley,0.4,0.78125
2019-11-27,London Academy,Clementine,Bradick,0.54,0.625
2019-11-27,London Academy,Woodman,Pietrusiak,0.54,0.375
2019-11-27,London Academy,Ainsley,Gogerty,0.66,0.59375
2019-11-27,London Academy,Alastair,Filipowicz,0.52,0.5
2019-11-27,London Academy,Brander,Vicent,0.67,0.59375
2019-11-27,London Academy,Geneva,Beldon,0.5,0.53125
2019-11-27,London Academy,Adams,Lux,0.55,0.625
2019-11-27,London Academy,Cesare,Baylay,0.65,0.65625
2019-11-27,London Academy,Rosmunda,Brimicombe,0.63,0.75
2019-11-27,London Academy,Tatum,Jeannet,0.69,0.625
2019-11-27,London Academy,Stephannie,Tichner,0.41,0.75
2019-11-27,London Academy,Darill,Drane,0.61,0.5625
2019-11-27,London Academy,Sollie,Spindler,0.59,0.71875
2019-08-28,London Academy,Sydel,Fenne,0.61,0.59375
2019-08-28,London Academy,Fonz,Aveline,0.57,0.4375
2019-08-28,London Academy,Edgar,Annesley,0.57,0.53125
2019-08-28,London Academy,Moise,Zealey,0.57,0.40625
2019-08-28,London Academy,Roberta,Faulo,0.32,0.65625
2019-08-28,London Academy,Quinta,Cowdray,0.65,0.6875
2019-08-28,London Academy,Vicki,Quarterman,0.46,0.65625
2019-08-28,London Academy,Fayre,Held,0.48,0.65625
2019-08-28,London Academy,Fanni,Polhill,0.52,0.5625
2019-08-28,London Academy,Alicia,Hruska,0.51,0.46875
2019-08-28,London Academy,Claudio,O'Heneghan,0.38,0.59375
2019-08-28,London Academy,Berky,Bailey,0.51,0.6875
2019-08-28,London Academy,Harriett,Saffin,0.58,0.5
2019-08-28,London Academy,Pooh,Christy,0.6,0.8125
2019-08-28,London Academy,Allina,Grelka,0.55,0.5625
2019-08-28,London Academy,Rozalin,Summerscales,0.64,0.8125
2019-08-28,London Academy,Carce,Capel,0.58,0.625
2019-08-28,London Academy,Correy,Clemont,0.51,0.46875
2019-08-28,London Academy,Britt,Summergill,0.52,0.78125
2019-08-28,London Academy,Kingsley,Hardaker,0.55,0.46875
2019-08-28,London Academy,Selia,Annell,0.33,0.59375
2019-08-28,London Academy,Sharity,Hawkswell,0.43,0.75
2019-08-28,London Academy,Parnell,Weddup,0.48,0.71875
2019-08-28,London Academy,Johannah,Holwell,0.47,0.78125
2019-08-28,London Academy,Bo,Fargie,0.56,0.59375
2019-08-28,London Academy,Pauly,Gillbee,0.51,0.625
2019-08-28,London Academy,Saundra,Fuzzens,0.57,0.5625
2019-08-28,London Academy,Courtney,Wenman,0.54,0.46875
2019-02-28,Birmingham Academy,Vachel,Mc Meekin,0.54,0.625
2019-02-28,Birmingham Academy,Ian,Giorgietto,0.53,0.71875
2019-02-28,Birmingham Academy,Arlana,Cowl,0.45,0.6875
2019-02-28,Birmingham Academy,Elane,Trollope,0.45,0.78125
2019-02-28,Birmingham Academy,Herb,Gilardi,0.48,0.59375
2019-02-28,Birmingham Academy,Irwin,Scourge,0.38,0.75
2019-02-28,Birmingham Academy,Crosby,Eliasson,0.67,0.71875
2019-02-28,Birmingham Academy,Kimberley,Mcgeouch,0.64,0.5625
2019-02-28,Birmingham Academy,Gaspard,Dunn,0.59,0.65625
2019-02-28,Birmingham Academy,Rici,Willingale,0.57,0.78125
2019-02-28,Birmingham Academy,Auguste,Armstead,0.55,0.53125
2019-02-28,Birmingham Academy,Kerby,Tranfield,0.61,0.6875
2019-02-28,Birmingham Academy,Jeromy,Gauntley,0.72,0.6875
2019-02-28,Birmingham Academy,Jacob,Esley,0.62,0.6875
2019-02-28,Birmingham Academy,Katleen,Siddon,0.5,0.5
2019-02-28,Birmingham Academy,Rosmunda,Dionisetti,0.54,0.75
2019-02-28,Birmingham Academy,Lula,Titley,0.47,0.5625
2019-02-28,Birmingham Academy,Elinore,Bevis,0.51,0.75
2019-02-28,Birmingham Academy,Rae,Dallaghan,0.49,0.65625
2019-02-28,Birmingham Academy,Casar,Broseman,0.64,0.71875
2019-02-28,Birmingham Academy,Thorpe,Pettett,0.5,0.5625
2019-02-28,Birmingham Academy,Adiana,Almey,0.58,0.65625
2019-02-28,Birmingham Academy,Jdavie,Bools,0.49,0.75
2019-02-28,Birmingham Academy,Almire,Dwyer,0.48,0.65625
2019-02-28,Birmingham Academy,Alick,Padkin,0.57,0.8125
2019-02-28,Birmingham Academy,Edgardo,Hemphall,0.5,0.53125
2019-03-28,Birmingham Academy,Thomasa,Marlor,0.43,0.6875
2019-03-28,Birmingham Academy,Cordey,Rigardeau,0.62,0.65625
2019-03-28,Birmingham Academy,Romeo,Roache,0.57,0.71875
2019-03-28,Birmingham Academy,Bunni,Locard,0.54,0.5625
2019-03-28,Birmingham Academy,Alan,Heald,0.59,0.65625
2019-03-28,Birmingham Academy,Roze,Somerbell,0.62,0.75
2019-03-28,Birmingham Academy,Ezequiel,Gutch,0.52,0.59375
2019-03-28,Birmingham Academy,Chancey,Morey,0.51,0.6875
2019-03-28,Birmingham Academy,Leonhard,Filkin,0.57,0.65625
2019-03-28,Birmingham Academy,Nada,Niese,0.58,0.53125
2019-03-28,Birmingham Academy,Isahella,Haddleston,0.54,0.8125
2019-03-28,Birmingham Academy,Merry,Walkowski,0.49,0.53125
2019-03-28,Birmingham Academy,Ernie,Proschek,0.62,0.78125
2019-03-28,Birmingham Academy,Opal,Mackinder,0.55,0.375
2019-03-28,Birmingham Academy,Aleece,Addicott,0.6,0.5625
2019-03-28,Birmingham Academy,Cary,Edwicke,0.69,0.75
2019-03-28,Birmingham Academy,Anson,Streak,0.44,0.59375
2019-03-28,Birmingham Academy,Durant,Dell 'Orto,0.54,0.5
2019-03-28,Birmingham Academy,Fabian,Dunnet,0.43,0.71875
2019-03-28,Birmingham Academy,Carly,Rogge,0.62,0.75
2019-03-28,Birmingham Academy,Mame,Kneaphsey,0.53,0.75
2019-03-28,Birmingham Academy,Glenn,Coaker,0.59,0.625
2019-03-28,Birmingham Academy,Yance,Grenfell,0.52,0.46875
2019-03-28,Birmingham Academy,Dar,Lang,0.37,0.71875
2019-03-28,Birmingham Academy,Ofelia,Crow,0.51,0.65625
2019-03-28,Birmingham Academy,Neely,Aleksich,0.53,0.625
2019-05-28,London Academy,Hartwell,Candwell,0.6,0.59375
2019-05-28,London Academy,Ermina,Mitchall,0.54,0.40625
2019-05-28,London Academy,Humfrid,Strafen,0.45,0.65625
2019-05-28,London Academy,Granger,Carayol,0.51,0.6875
2019-05-28,London Academy,Finlay,Lepick,0.41,0.625
2019-05-28,London Academy,Sammie,Goby,0.49,0.625
2019-05-28,London Academy,Ferdinande,Paulino,0.49,0.4375
2019-05-28,London Academy,Emanuele,Epton,0.49,0.65625
2019-05-28,London Academy,Hermione,Tomsett,0.41,0.40625
2019-05-28,London Academy,Ignacius,Pleasaunce,0.55,0.53125
2019-05-28,London Academy,Gav,Rantoul,0.5,0.40625
2019-05-28,London Academy,Sloane,Philbrook,0.66,0.59375
2019-05-28,London Academy,Lee,Mcilmorow,0.55,0.625
2019-05-28,London Academy,Jim,Joint,0.53,0.5625
2019-05-28,London Academy,Brittney,Reimer,0.51,0.84375
2019-05-28,London Academy,Alex,Borkett,0.46,0.6875
2019-05-28,London Academy,Jeromy,Fomichkin,0.55,0.65625
2019-05-28,London Academy,Robinson,Stickles,0.58,0.6875
2019-11-28,Birmingham Academy,Garvy,Dinsdale,0.51,0.75
2019-11-28,Birmingham Academy,Aube,Benkhe,0.49,0.59375
2019-11-28,Birmingham Academy,Fin,Lung,0.52,0.65625
2019-11-28,Birmingham Academy,Shandie,Muir,0.52,0.65625
2019-11-28,Birmingham Academy,Latashia,Brampton,0.48,0.65625
2019-11-28,Birmingham Academy,Lib,Halliburton,0.54,0.625
2019-11-28,Birmingham Academy,Donalt,Pinkstone,0.58,0.65625
2019-11-28,Birmingham Academy,Rafaelia,Cowe,0.58,0.6875
2019-11-28,Birmingham Academy,Tuckie,Postgate,0.54,0.5
2019-11-28,Birmingham Academy,Horatia,Tresise,0.52,0.5
2019-11-28,Birmingham Academy,Kristofer,Trundle,0.45,0.65625
2019-11-28,Birmingham Academy,Cherrita,Wingate,0.59,0.53125
2019-11-28,Birmingham Academy,Celisse,Meriguet,0.48,0.65625
2019-11-28,Birmingham Academy,Robinett,Mcphate,0.56,0.6875
2019-11-28,Birmingham Academy,Frayda,Crickmoor,0.59,0.71875
2019-11-28,Birmingham Academy,Suzanna,Dunstall,0.59,0.5
2019-11-28,Birmingham Academy,Courtney,Raynham,0.4,0.84375
2019-11-28,Birmingham Academy,Jacenta,Couche,0.49,0.71875
2019-11-28,Birmingham Academy,Lanny,Willingham,0.52,0.5
2019-11-28,Birmingham Academy,Marja,Morfield,0.68,0.625
2019-11-28,Birmingham Academy,Madelyn,Petrenko,0.49,0.53125
2019-08-29,Birmingham Academy,Hannah,Messum,0.56,0.65625
2019-08-29,Birmingham Academy,Kermy,Caves,0.51,0.65625
2019-08-29,Birmingham Academy,Maurice,Yakhin,0.63,0.6875
2019-08-29,Birmingham Academy,Jae,Rennolds,0.58,0.46875
2019-08-29,Birmingham Academy,Lindsey,Gerwood,0.56,0.5625
2019-08-29,Birmingham Academy,Dylan,Llewellen,0.62,0.5
2019-08-29,Birmingham Academy,Berry,Freed,0.67,0.46875
2019-08-29,Birmingham Academy,Frazier,Bayston,0.52,0.46875
2019-08-29,Birmingham Academy,Oralle,Brunone,0.37,0.59375
2019-08-29,Birmingham Academy,Joelie,Elfitt,0.56,0.5625
2019-08-29,Birmingham Academy,Lazarus,Hooke,0.62,0.6875
2019-08-29,Birmingham Academy,Winona,Rubinowitz,0.7,0.71875
2019-08-29,Birmingham Academy,Appolonia,Jovis,0.51,0.6875
2019-08-29,Birmingham Academy,Willi,Tagg,0.48,0.65625
2019-08-29,Birmingham Academy,Tris,Landrean,0.58,0.75
2019-08-29,Birmingham Academy,Mead,Stolting,0.56,0.75
2019-08-29,Birmingham Academy,Chere,Siddens,0.57,0.71875
2019-08-29,Birmingham Academy,Querida,Antonacci,0.65,0.8125
2019-08-29,Birmingham Academy,Nil,Stewart,0.43,0.65625
2019-08-29,Birmingham Academy,Petronille,Dougharty,0.64,0.625
2019-08-29,Birmingham Academy,Gena,Humbles,0.58,0.5
2019-08-29,Birmingham Academy,Donielle,Godball,0.46,0.6875
2019-08-29,Birmingham Academy,Kain,Lowne,0.73,0.6875
2019-08-29,Birmingham Academy,Christine,Scalera,0.49,0.65625
2019-08-29,Birmingham Academy,Geneva,Winscomb,0.54,0.375
2019-08-29,Birmingham Academy,Randal,Tilliard,0.43,0.78125
2019-08-29,Birmingham Academy,Didi,Stronough,0.5,0.5
2019-08-29,Birmingham Academy,Gilbert,Gulc,0.45,0.59375
2019-08-29,Birmingham Academy,Clim,Lovie,0.55,0.6875
2019-08-29,Birmingham Academy,Ferrel,Lissandrini,0.65,0.53125
2019-08-29,Birmingham Academy,Junia,Collins,0.57,0.5625
2019-08-29,Birmingham Academy,Jule,Corke,0.59,0.5625
2019-08-29,Birmingham Academy,Gareth,De Micoli,0.49,0.8125
2019-01-29,London Academy,Skippy,Worrell,0.58,0.78125
2019-01-29,London Academy,Allyn,Nazair,0.54,0.6875
2019-01-29,London Academy,Cly,Greatrex,0.6,0.5625
2019-01-29,London Academy,Cassius,Whatling,0.68,0.5625
2019-01-29,London Academy,Salvidor,Dalrymple,0.51,0.75
2019-01-29,London Academy,Ralf,Heintze,0.48,0.5
2019-01-29,London Academy,Sileas,Golson,0.65,0.5
2019-01-29,London Academy,Caren,Sterte,0.56,0.59375
2019-01-29,London Academy,Lucita,Pettman,0.5,0.625
2019-01-29,London Academy,Adrianna,Lyddiard,0.53,0.65625
2019-01-29,London Academy,Noah,Petricek,0.61,0.6875
2019-01-29,London Academy,Halli,Purcell,0.66,0.53125
2019-01-29,London Academy,Alexandro,Guyan,0.59,0.59375
2019-01-29,London Academy,Gardie,Damsell,0.64,0.65625
2019-01-29,London Academy,Sully,Rechert,0.6,0.6875
2019-01-29,London Academy,Riccardo,Oade,0.62,0.59375
2019-01-29,London Academy,Carey,Severn,0.61,0.53125
2019-01-29,London Academy,Salomon,Costellow,0.53,0.84375
2019-01-29,London Academy,Kalli,Mcgarrie,0.65,0.71875
2019-01-29,London Academy,Gayel,Meineking,0.55,0.59375
2019-05-29,London Academy,Selia,Diem,0.47,0.5625
2019-05-29,London Academy,Laurel,Ebbers,0.54,0.5
2019-05-29,London Academy,Ardys,Ruppele,0.63,0.625
2019-05-29,London Academy,Florina,Sudlow,0.64,0.75
2019-05-29,London Academy,Etta,Whitemarsh,0.46,0.78125
2019-05-29,London Academy,Liane,Lorente,0.52,0.59375
2019-05-29,London Academy,Darbee,Goslin,0.52,0.84375
2019-05-29,London Academy,Orly,Eakle,0.46,0.6875
2019-05-29,London Academy,Adlai,Gahagan,0.54,0.90625
2019-05-29,London Academy,Blayne,Jenne,0.63,0.65625
2019-05-29,London Academy,Pansy,Tranckle,0.5,0.53125
2019-05-29,London Academy,Tania,Lemme,0.49,0.53125
2019-05-29,London Academy,Yuma,Henrion,0.56,0.78125
2019-05-29,London Academy,Edi,Jiggins,0.47,0.53125
2019-05-29,London Academy,Fay,Beautyman,0.61,0.53125
2019-05-29,London Academy,Sosanna,Rawlings,0.51,0.6875
2019-05-29,London Academy,Sydel,Tilne,0.65,0.53125
2019-05-29,London Academy,Dianna,Brewett,0.55,0.625
2019-05-29,London Academy,Robby,Arias,0.5,0.71875
2019-05-29,London Academy,Sandor,Atack,0.5,0.5625
2019-05-29,London Academy,Wanids,Glidder,0.61,0.5625
